ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
22427,Kalighat,Kolkata,Bachan'S Tandoori Club,250.0,4.5,500.0,Tandoor,Near Rashbehari More,67
22483,Kothrud,Pune,Gavkari,400.0,4.1,100.0,Maharashtrian,Paud Road,67
22490,Sector 3 Rohini,Delhi,Pikwik Since 1991,600.0,4.1,500.0,"Indian,Chinese,Continental,Mexican,Asian",Rohini,34
22512,Pitam Pura,Delhi,Culinaria By Pikwik,200.0,4.2,500.0,"North Indian,Continental,Home Food,Indian",Shakti Vihar,52
22581,Kurla,Mumbai,Kesas,300.0,3.8,500.0,"Arabian,Lebanese,Pastas,American,Biryani,North Indian,Snacks,Chinese,Beverages",Tilak Nagar Chembur,35
22642,Indiranagar,Bangalore,Nando'S,450.0,4.3,500.0,"Fast Food,Portuguese,African,Grill,Salads",Hal 2Nd Stage,53
22743,Banjara Hills,Hyderabad,Dunkin Donuts,250.0,4.3,500.0,"Desserts,Bakery,Beverages,Fast Food,Combo",Road No.1,52
22766,Range Hills,Pune,The Chef'S Way Cafe,500.0,2.9,80.0,"Mexican,Italian,American,French",Aundh,59
22772,Cit Nagar,Chennai,Dezire Sugar Free Health Cafe,150.0,4.4,50.0,"Bakery,Desserts,Sweets",T Nagar,69
22791,Bidhannagar,Kolkata,Pappu Chaiwalla,200.0,4.3,100.0,Continental  Fast Food  North Indian  Street Food,Near City Centre,52
22799,Chiriamore,Kolkata,Abar Khaboo,300.0,4.0,5000.0,"Chinese,Biryani,Indian,Oriental",Near Chiriamore Crossing,60
22820,Sinthee,Kolkata,Foodpath,400.0,4.1,500.0,"Italian,Snacks,Chinese,Desserts,Ice Cream,Indian,Combo,Beverages,Kebabs,Healthy Food,Continental",Kali Charan Ghosh Road,74
22823,Dum Dum,Kolkata,Sabita Restaurant,300.0,4.0,1000.0,"North Indian,Chinese,Bengali,Biryani,Indian,Tandoor",Near Indira Maidan,74
22834,Kolkata,Kolkata,Gurudev Restaurant,300.0,4.3,500.0,"Indian,Chinese,South Indian,Biryani",Near Nagerbazar More,81
22990,Nampally,Hyderabad,Al-Tazaj Fried Chicken,200.0,4.0,20.0,"Italian,Beverages,Fast Food",Mallepally,51
23093,Ashok Nagar,Bangalore,Hoppipola,600.0,2.9,80.0,"Fast Food,Combo,Salads,Pizzas,Italian,Continental,European,Mediterranean,Desserts",Church Street,34
23151,Erandwane,Pune,Pk Biryani House Main Branch (Mhatre Bridge),400.0,4.0,500.0,"Biryani,Maharashtrian,North Indian,Seafood",Karve Nagar,40
23210,Chetpet,Chennai,Cafe Adoniya,500.0,4.3,20.0,"Bakery,Fast Food,Desserts",Spurtank Road,46
23226,Park Street Area,Kolkata,Sher-E-Punjab,500.0,4.3,100.0,"North Indian,Chinese",Opposite Kala Mandir,55
23325,Saki Naka,Mumbai,Supreme Pizza Kitchen,350.0,2.9,80.0,"Pizzas,Italian,Pastas,Chinese",A.G. Link Road,50
23438,Kalina,Mumbai,Theeram,600.0,4.3,1000.0,Kerala,Church Road,38
23445,Antop Hill,Mumbai,Khaana Khazana,400.0,4.1,20.0,North Indian  Chinese,Sm Road,54
23490,Machuabazar,Kolkata,Royal Spoon,100.0,4.1,1000.0,Chinese,Near Hedua Park,43
23496,Choolaimedu,Chennai,Cake Max,100.0,4.2,500.0,"Bakery,Desserts,Pizzas,Beverages",Arumbakkam,65
23506,Maharshi Nagar,Pune,Vishwakamal,500.0,2.9,80.0,"North Indian,Chinese",Bibwewadi,53
23548,Chembur,Mumbai,Lucky Restaurant (Chembur),500.0,4.3,100.0,"Biryani,North Indian,Kebabs,Chinese",Sion Trombay Road  Diamond Garden Chembur,49
23658,Santacruz East,Mumbai,Two Star,600.0,4.0,20.0,"Mughlai,North Indian,Chinese,Seafood",Kalina Kurla Road,47
23707,Himayatnagar,Hyderabad,Mcdonald'S,400.0,4.2,1000.0,"American,Fast Food",Himayat Nagar,33
23719,Shivajinagar,Pune,Mcdonald'S,400.0,4.3,1000.0,"American,Fast Food",Jm Road,34
23777,Mukti Nagar,Mumbai,Shivsu Chinese Restuarant,400.0,4.2,500.0,Chinese,Mumbai,52
23781,Kalina,Mumbai,Smokin Joe'S,400.0,3.8,100.0,Pizzas,Kalina,35
23783,Andheri East,Mumbai,Uttam Da Dhaba,550.0,4.3,100.0,"North Indian,Chinese,Seafood,Combo",Marol Maroshi Road,56
23847,Central Bangalore,Bangalore,Domino'S Pizza,400.0,4.1,20.0,Pizzas,Rex Theater,30
24004,Aundh,Pune,Cafe Old Skool,300.0,4.7,100.0,"Desserts,Cafe",Chaitraban Residency,61
24052,Ballygunge,Kolkata,Charcoal Grill,600.0,4.2,100.0,"Indian,Chinese,Seafood",Near Maa Flyover Park Circus,62
24058,Kolkata,Kolkata,Just Baked,250.0,2.9,80.0,Desserts  Bakery  Sweets,Near Birla High School,54
24064,Bidhannagar,Kolkata,Rendezvous - Monotel,500.0,4.4,20.0,"Italian,Chinese,Desserts,Continental,Indian",Near Wipro Gate 4,76
24075,Dhankawadi,Pune,Cafe Momos,200.0,4.3,100.0,"Fast Food,Beverages",Katraj,66
24086,Machuabazar,Kolkata,Zoya Biriyani,150.0,4.0,50.0,"Mughlai,Biryani",Near Vivekananda House,38
24087,Bidhannagar,Kolkata,Courting Coffees,300.0,4.6,50.0,Continental,Near Island Number 8,74
24162,Rohini,Delhi,Domino'S Pizza,400.0,4.3,500.0,Pizzas,Nn Mall Sector- 3,30
24274,Kilpauk,Chennai,The Creams,200.0,4.4,100.0,"Bakery,Ice Cream,Desserts",Ormes Road,32
24461,Khar West,Mumbai,Chef Kong,650.0,4.0,20.0,Chinese  Thai,Khar West  Mumbai,54
24463,Kurla West,Mumbai,Domino'S Pizza,400.0,4.0,100.0,Pizzas,Near Sanagam Theatre,30
24656,Nungambakkam,Chennai,Grill House,300.0,4.0,1000.0,"North Indian,Biryani,Kebabs,Indian,Grill,Juices,Seafood,Tandoor",Josier Street,58
24692,Lullanagar,Pune,Sapna Pav Bhaji,300.0,4.0,100.0,"Maharashtrian,Street Food,Chinese,Beverages,Desserts",Kondhwa,59
24726,Maniktala Main Rd,Kolkata,Appetizer,200.0,4.0,20.0,Fast Food,Maniktala Main Road Opposite Ekta Residency,61
24744,Gobra,Kolkata,Fast Bite,250.0,4.4,20.0,Tandoor,Opp Hindu Gorosthan,67
24784,Chembur,Mumbai,China Magic,350.0,2.9,80.0,Chinese,Rc Road,52
24798,Behra Enclave Paschim Vihar,Delhi,Pakwan,300.0,3.7,1000.0,"Mughlai,North Indian,Chinese",Garg Plaza,46
24997,Powai,Mumbai,Mangalore Tadka,500.0,4.3,1000.0,"Chinese,Seafood,South Indian",Chandivali,50
25133,Kalighat,Kolkata,Biryanishk By The Biryani Company,700.0,4.1,50.0,"Indian,Biryani",Near Mudiali,77
25140,Entally,Kolkata,Zam Zam Restaurant,200.0,4.4,1000.0,"Mughlai,Biryani",Near Frank Anothony Public School,46
25158,Santacruz West,Mumbai,Hot Seekh,220.0,4.1,50.0,Tandoor  Arabian  Grill  Lucknowi  Chinese  Indian  Beverages  Mughlai  Awadhi  Lebanese,Opposite Gulam Nabi Manzil,52
25164,Powai,Mumbai,Sitaram Restaurant,450.0,4.4,50.0,Indian  Chinese  Seafood,Chandivali Farm Road,47
25232,Jyothi Nagar,Hyderabad,Sindhura East Court,300.0,3.7,20.0,"North Indian,Chinese,South Indian,Tandoor",Raghavendra Nagar,65
25251,Punjagutta,Hyderabad,Meridian Restaurant,400.0,4.1,5000.0,"Biryani,Chinese,North Indian,Kebabs",Panjagutta Main Road,53
25288,Koramangala,Bangalore,Cafe Medley,450.0,3.6,20.0,"Desserts,American,Continental,Italian,Bakery,Beverages",5Th Block,65
25312,Chennai,Chennai,Le Cafe Et Gateaux,400.0,4.1,50.0,"American,Bakery",Paper Mills Road,68
25443,Pulikeshi Nagar,Bangalore,Aroma Of Asia,400.0,4.2,100.0,Chinese,Adams Corner,45
25522,Vadgaon Budruk,Pune,Pk Dum Biryani House,350.0,4.1,500.0,"Biryani,North Indian,Maharashtrian",Narhe,77
25525,Dhankawadi,Pune,Roll Point,200.0,3.6,50.0,Chinese,Dhankawadi,70
25622,Taltala,Kolkata,Barista,350.0,4.1,20.0,"Beverages,Snacks,Desserts",Humayun Place,45
25633,Chembur,Mumbai,Barista,350.0,4.3,50.0,"Beverages,Snacks,Desserts,Cafe",Garden Appartment,47
25643,Khairtabad,Hyderabad,Barista,350.0,2.9,80.0,"Beverages,Snacks",Prasad I Max,58
25726,Royapettah,Chennai,Salem Rr Restaurant,300.0,4.1,500.0,"North Indian,Chinese,South Indian,Biryani",Nungambakkam,41
25799,Tarnaka,Hyderabad,Ayaan'S Bbq & Mataam Mandi,400.0,4.1,20.0,Arabian  Biryani  Mughlai,Tarnaka Main Road,67
25804,Chembur,Mumbai,Krishna Lunch Home,500.0,2.9,80.0,"North Indian,Chinese,South Indian,Seafood",Chembur,57
25833,Range Hills,Pune,Fish N Rolls,250.0,4.2,20.0,Seafood,Near Hdfc Bank Atm,59
25850,Karve Nagar,Pune,Red Chinese & Momos,200.0,3.8,50.0,Chinese,Karve Nagar,56
25923,Kalyani Nagar,Pune,Mineority By Saby,600.0,2.9,80.0,"North Indian,Continental,Indian,Tandoor,Oriental,Chinese,Pastas,Pizzas",Kalyani Nagar,63
26122,Bopodi,Pune,Saathee Restaurant & Bar,200.0,4.0,20.0,"North Indian,Chinese",Opposite Ganesh Temple Pune Behind Pune University,56
26235,Sion,Mumbai,New Madras,650.0,4.3,20.0,Mughlai  North Indian  Chinese  South Indian,Sion West,45
26301,Mehdipatnam,Hyderabad,Italian Pizzeria Creamato,400.0,4.2,50.0,"Italian,Desserts,American",Gudi Malkapur Road,56
26418,Erandwane,Pune,Level 5 Bistro & Bar,600.0,4.4,50.0,"Continental,Pan-Asian,Italian,North Indian,Beverages",Near Sharada Centre,49
26467,Bhowanipore,Kolkata,Asian Cloud Kitchen,400.0,4.7,50.0,"Chinese,Burmese,Thai",Near Rabindra Sadan Metro Station,67
26468,Ultadanga,Kolkata,Diamond Hotel And Restaurant,350.0,4.0,100.0,Mughlai  Indian  Chinese  Tandoor,Near Bidhanagar Railway Station Autostand,53
26517,Ruby Area  Kasba  East Kolkata Township,Kolkata,Street Cafe,250.0,2.9,80.0,American  Fast Food  Italian  Mexican  Beverages,East Kolkata Township,85
26618,Anna Nagar,Chennai,Kolapasi Takeaway,300.0,4.1,100.0,"South Indian,Biryani",Anna Nagar East,62
26619,Chetpet,Chennai,Hotel Rolex,400.0,3.9,100.0,"Biryani,Chinese,Desserts,Grill,Juices,Kebabs,North Indian,Seafood,Tandoor",Mcnichols Road,44
26723,Rohini,Delhi,Kfc,400.0,4.3,100.0,"American,Snacks",District Centre Manglam Place,35
26814,Banashankari,Bangalore,Just Bake - Bakery Desserts Cakes & Confectioners,400.0,3.9,50.0,Desserts,Hanumanthnagar,45
26865,Lullanagar,Pune,Paul'S,300.0,2.9,80.0,"North Indian,Chinese",Kondhwa,65
26869,Mundhwa,Pune,Shisha Jazz Cafe,600.0,2.9,80.0,"North Indian,Persian",Koregaon Park,61
26901,Agarkar Nagar,Pune,Madhav Veg Non Veg,350.0,4.2,20.0,"North Indian,Chinese",Camp,37
26919,Dhankawadi,Pune,Rk Biryani House,500.0,4.0,100.0,"North Indian,Biryani,Thalis,Kebabs,Maharashtrian,Malwani",Dhankawadi,71
26925,Chetla,Kolkata,Bangali Bhoj,250.0,3.9,100.0,Bengali,Mahesh Dutta Lane More (From Aindra Mancha Hall),77
27077,Toli Chowki,Hyderabad,Mr. Faddy,300.0,4.2,1000.0,American,Janaki Nagar Colony,65
27274,Ashok Nagar,Pune,Symphony,300.0,4.6,100.0,"Indian,Chinese,Continental",Shivaji Nagar,49
27405,Andheri East,Mumbai,Apna Dhaba,500.0,4.4,50.0,Indian,Near Marol Pipeline,55
27552,Kalyani Nagar,Pune,Bread Story,200.0,4.3,,Bakery,Kalyani Nagar,52
27658,Tagore Garden Extension,Delhi,Satguru Tiffin Service,200.0,3.5,20.0,"North Indian,Chinese,Desserts,Fast Food",Tagore Garden,73
27665,New Nallakunta,Hyderabad,Pista House,200.0,4.3,1000.0,"Bakery,Pizzas,Snacks,Desserts",Chikkadapalli Road,30
27677,Ashok Nagar,Bangalore,Leon Grill,400.0,4.4,1000.0,"Arabian,Beverages,Desserts,American",St Mark'S Rd,32
27690,Himayath Nagar,Hyderabad,Lazeez Khaana,350.0,2.9,80.0,"Chinese,Biryani,Mughlai,North Indian,Haleem",Railway Quarters,37
27739,Redhills,Hyderabad,Cafe Niloufer Classic,150.0,4.5,1000.0,Bakery,Lakdikapul,35
27926,Kothrud,Pune,Hotel Durga,300.0,4.5,500.0,Fast Food,Kothrud,45
27934,Aundh,Pune,The Meal House,200.0,4.1,500.0,"Thalis,North Indian,Punjabi,Combo",Heera Kunj Building Opposite Hariompuram Society,60
27963,Bhowanipore,Kolkata,Fnp Cakes,300.0,4.3,500.0,"Desserts,Bakery",Near Sambhunat Pandit Hospital,60
27974,Jadavpur,Kolkata,Bawarchi Fast Food- Jadavpur,120.0,4.4,100.0,Fast Food,Near 8B Bus Stand,81
28020,Andheri East,Mumbai,Minks - The Nagpur Saoji Treat,450.0,3.7,50.0,"Maharashtrian,Indian,Beverages",Marol Maroshi Road,56
28037,Pitam Pura,Delhi,Subs N Shakes,250.0,3.5,50.0,"American,Salads,Beverages,Mexican,Desserts,Chinese,Combo",Pitampura,56
28135,Bandra West,Mumbai,Bandra Grillz,350.0,2.9,80.0,Chinese  Lebanese  Kebabs  Mughlai  Indian,Santacruz West,54
28316,Rasta Peth,Pune,Cinnamon By Shantai,600.0,4.4,20.0,"North Indian,Chinese,Continental",Rasta Peth,46
28365,Kolkata,Kolkata,Banglar Rannaghar,300.0,4.0,1000.0,"Bengali,Indian,Chinese",Near Kamala Chatterjee School,76
28370,Selimpur,Kolkata,Marhaba,400.0,4.2,50.0,"Mughlai,Indian,Tandoor,Biryani",Opp. Jodhpur Park Post Office,81
28376,Egmore,Chennai,City Sqaure Cafeteria,300.0,4.0,100.0,"Arabian,Ice Cream,Beverages,Desserts",Casa Major Road,33
28378,South Dumdum,Kolkata,Food Junction,300.0,4.0,500.0,"Indian,Chinese,Tandoor,Biryani,Combo,Snacks",Near Uco Bank (Dakshinpara Branch),81
28405,Santacruz East,Mumbai,Chinese Wok (Wok Express),250.0,4.1,1000.0,"Chinese,Asian,Tibetan,Desserts",Kalina,32
28416,Andheri East,Mumbai,Littoo - Pure Veg,200.0,4.2,100.0,"Snacks,Fast Food,Bihari,North Eastern,Thalis,Desserts,Beverages",Military Road,60
28541,Banjara Hills,Hyderabad,Ofen,300.0,4.3,100.0,"European,Italian,Continental,Desserts",Banjara Hills,59
28567,Chembur,Mumbai,New Khalsa Punjab,450.0,2.9,80.0,Mughlai  North Indian  Chinese,Mahul Road,65
28570,Koramangala,Bangalore,Royal Treat,193.0,4.1,500.0,"North Indian,Chinese,Seafood,Biryani",5Th Block Koramangala,54
28721,Santacruz East,Mumbai,Oven Story Pizza,600.0,3.8,100.0,"Pizzas,Italian",Kalina,37
28768,Kachiguda,Hyderabad,Domino'S Pizza,400.0,4.4,100.0,Pizzas,Kachiguda Main Road,30
28854,Koregaon Park,Pune,Cafe Rolls Inn,200.0,4.3,100.0,Fast Food,Kalyani Nagar,54
28876,Bentinck St.,Kolkata,The Central Grub Club,400.0,4.4,50.0,"Chinese,Thai",Opp. Indian Airlines,38
28897,Sion,Mumbai,Sbarro - New York Pizza,600.0,3.7,500.0,Italian  Pizzas  Desserts  Beverages  Combo,D.J. Road,46
28913,Saki Naka,Mumbai,Sbarro - New York Pizza,600.0,3.4,50.0,"Italian,Pizzas,Desserts,Beverages,Combo",Pheonix Market City,53
28949,Kurla,Mumbai,Denish The Cake Shop,200.0,4.1,20.0,"Desserts,Bakery",Kurla West,34
28961,Pitam Pura,Delhi,Gulab Wala,350.0,4.3,5000.0,"North Indian,Desserts,South Indian,Street Food,Sweets,Beverages,Snacks,Indian",Pitampura,46
29023,Raja Annamalai Puram,Chennai,Hotel Marina Park,400.0,3.8,20.0,"Indian,Biryani,Arabian,Grill,South Indian",Santhome,67
29065,Cit Nagar,Chennai,Fryyo,300.0,4.2,50.0,Fast Food,South Usman Road,75
29071,Jayanagar,Bangalore,Cakewala,450.0,4.3,100.0,Desserts,Jayanagar,51
29163,Karve Nagar,Pune,Shraddha Restaurant,300.0,2.9,80.0,"South Indian,Chinese,Fast Food",Karve Nagar,64
29425,Bidhannagar,Kolkata,Momo I Am,350.0,4.4,1000.0,"Asian,Chinese,Tibetan",Beides Kalyan Jewellery Cc1 Salt Lake,57
29510,Pashan,Pune,Hotel Shivanjali,500.0,4.4,100.0,"North Indian,Chinese,Seafood",120 Kokate Nagar Pashan Sus Road Pashan Pune,69
29534,Malleswaram,Bangalore,Chung Wah,700.0,4.0,500.0,"Chinese,Snacks",Vyalikawal,49
29540,Santacruz East,Mumbai,China Bite,400.0,4.0,500.0,"Chinese,Thai",Santacruz East,30
29639,Shivajinagar,Pune,Eatsome,250.0,4.2,100.0,"North Indian,Biryani,Street Food,Fast Food,Combo,Beverages",Opposite Shiv Sagar,32
29666,Sion,Mumbai,Sion Lunch Home,450.0,4.4,100.0,"Mangalorean,Chinese,North Indian,Seafood",Sion,45
29709,Beniapukur,Kolkata,Sanjha Chulha,400.0,4.4,100.0,"North Indian,Biryani,Indian,Chinese",Opp. Ladies Park,57
29711,Kolkata,Kolkata,Chinese Wall,100.0,4.2,1000.0,"Chinese,Snacks",Near Bank Of India (Atm) Hatibagan,43
29781,Santacruz East,Mumbai,Mandarin Oak- The Heavenly Chinese,350.0,4.3,50.0,"Chinese,Asian,Thai",Kalina,49
29784,Domlur,Bangalore,Cakezone,200.0,4.3,500.0,"Desserts,Bakery,Sweets,Ice Cream,Beverages,Juices,Bengali",Indiranagar,55
29822,Bandra Area,Mumbai,Sodabottleopenerwala,600.0,4.3,100.0,"Parsi,Biryani,Beverages,Indian,Desserts,Street Food,Bakery",Bandra Area,44
29851,Rohini,Delhi,Firangi Bake,400.0,4.1,50.0,"Italian,Mexican,Pastas",Sector 8,46
30034,Sivanchetti Gardens,Bangalore,Mani'S Dum Biryani,499.0,4.3,1000.0,Biryani,Haudin Road,40
30083,Central Banglore,Bangalore,California Burrito,250.0,4.5,1000.0,"Mexican,American,Salads,Continental,Keto,Healthy Food",Vasanth Nagar,35
30163,Bidhannagar,Kolkata,Goutam'S - City Centre 1,250.0,4.1,500.0,"Chinese,Fast Food,Beverages",Opp City Centre 1,61
30218,Sector 11 Rohini,Delhi,Handi Chic-Fish,500.0,3.8,50.0,"North Indian,Chinese",Rohini,46
30306,Aundh,Pune,Tea Trails,350.0,2.9,80.0,Continental,Westend Mall,74
30359,Andheri East,Mumbai,Benzy'S Restaurant,500.0,4.4,50.0,North Indian  Chinese  Mughlai  Seafood,Marol,62
30529,Pulikeshi Nagar,Bangalore,Karama,400.0,4.2,500.0,"Arabian,Biryani,Desserts,Mughlai,North Indian",Pulikeshi Nagar,58
30615,Powai,Mumbai,Punjabi Roots,250.0,2.9,80.0,"North Indian,Biryani,Kebabs,Chinese,Punjabi,Combo,Thalis,Desserts,Sweets,Beverages",Powai,57
30677,Sector 9 Rohini,Delhi,Noodle House,300.0,4.0,1000.0,"Chinese,Thai,Japanese,Tibetan",Dc Chowk Rohini,37
30731,Seshadripuram,Bangalore,24/7 - The Lalit Ashok Bangalore,600.0,3.7,20.0,"American,Asian,Chinese,Continental,North Indian,Pan-Asian",Malleshwaram,55
30732,Koramangala,Bangalore,The Rendezvous,600.0,4.0,20.0,"Continental,Italian,Indian,Chinese",80Ft Road Koramangala,70
30791,Perambur,Chennai,Tasty Kitchen,300.0,4.2,1000.0,"Biryani,South Indian,Chinese,Fast Food,North Indian",Kolathur,62
30826,Bhowanipore,Kolkata,Haji Shaheb,400.0,4.3,500.0,"Mughlai,Biryani,Indian,Fast Food,Tandoor",Near Netaji Bhawan Metro Station,61
30864,Karam Pura,Delhi,Guru Rakha (Karampura),500.0,4.3,100.0,"North Indian,Mughlai,Chinese,Tandoor",Karampura,65
30941,Adikmet,Hyderabad,Urban Munchies (Us Pizza),300.0,3.2,20.0,Fast Food  Pizzas  Beverages  Desserts,Srt Colony  Adikmet,49
30947,Vadgaon Budruk,Pune,Meenakshi Garden Veg And Non-Veg Restaurant,300.0,3.8,20.0,"North Indian,South Indian,Chinese",Sinhgad Road,77
30962,Zamistanpur,Hyderabad,Crispy Hub,250.0,3.8,100.0,"American,Pizzas,Continental",Musheerabad Mch Colony,41
31017,Kothrud,Pune,La Gustosa,500.0,4.2,100.0,"Italian,Fast Food,Desserts,Pastas",Kothrud,54
31251,Chembur,Mumbai,Malhaar Family Restaurant,600.0,4.4,50.0,North Indian  Mughlai  Chinese  Seafood,Chembur,49
31265,Sector 7 Rohini,Delhi,The Cake Cafe,350.0,4.1,500.0,"Bakery,Chinese",Sector 7 Rohini,33
31516,Tilak Nagar,Delhi,Street Foods By Punjab Grill,350.0,3.8,100.0,"North Indian,Indian,Biryani,Punjabi,Fast Food,Kebabs,Mughlai,Desserts",Tilak Nagar,73
31561,Bidhannagar,Kolkata,Mrs. Magpie,500.0,4.2,500.0,Bakery  Continental,Near City Centre,50
31667,Kalyani Nagar,Pune,Kwality Family Resto,500.0,3.9,100.0,"North Indian,Seafood,Chinese,Continental,Biryani",Kalyani Nagar,60
31696,Shankarapura,Bangalore,Little Cafe,300.0,3.7,20.0,"Beverages,Chinese,Continental,Desserts,Ice Cream,Italian,Jain",National High School Road,48
31698,Koramangala,Bangalore,Little Kolkata,300.0,4.1,20.0,"North Indian,Bengali,Chinese",5Th Block,59
31760,Chembur,Mumbai,Food Villa,300.0,4.2,500.0,"Bakery,Desserts",Nityanand Baug Road Chembur Colony Chembur,48
31775,Bandra East,Mumbai,Subway,350.0,4.3,100.0,Fast Food  Salads  Snacks  Desserts  Beverages,The Capital Bandra Kurla Complex,37
31949,Ballygunge,Kolkata,Juice Factory,200.0,4.1,20.0,Juices,Opp Situ Smriti Pharmacy Karaya Road,61
31965,Saki Naka,Mumbai,Hotel Gurukrupa'S Mast Malvani,300.0,2.9,80.0,"Fast Food,Street Food,Maharashtrian,Seafood",Marolsakinaka,55
31970,Himayatnagar,Hyderabad,Mandilicious,450.0,3.9,100.0,"Arabian,Indian,Chinese",Himayath Nagar,32
31974,Sivanchetti Gardens,Bangalore,Monsoon,700.0,4.5,20.0,"Andhra,Asian,Bengali,Biryani,Chettinad,Coastal,Continental,Desserts,Fast Food,Italian,Mughlai,North Indian,Pan-Asian,Seafood,South Indian",M.G Road,50
31990,Ballygunge,Kolkata,Ammini,500.0,4.3,100.0,"South Indian,Kerala",Opp Amulya Jyoti Eye Foundation,69
31993,Broad Street,Kolkata,Prity'S Kitchen,300.0,4.2,100.0,"Chinese,Thai",Broad Street,60
32003,Himayatnagar,Hyderabad,Rice Bowl,200.0,4.0,1000.0,"North Indian,South Indian",Urdu Galli,28
32129,Himayatnagar,Hyderabad,Burger King,350.0,4.2,1000.0,American  Fast Food,Mpm Millennium Mall,35
32258,Entally,Kolkata,Cit Cafe,600.0,4.3,500.0,Chinese,Opp Merry Land Nursing Home,57
32263,Choolaimedu,Chennai,Hot Sandwich,200.0,4.3,100.0,Fast Food,Choolaimedu,61
32399,Santacruz East,Mumbai,Mcdonald'S,400.0,4.3,1000.0,American,Kalina Artista,34
32432,Kurla,Mumbai,Delhi Drum,300.0,3.8,100.0,"Mughlai,Chinese",Bandra Kurla Complex,35
32499,Khar West,Mumbai,Rajasthan,400.0,4.0,500.0,Biryani  Desserts  North Indian  Chinese  Ice Cream  Mughlai  Fast Food,Sv Road,52
32513,Sarvagnanagar,Bangalore,Mma Kabab & Rolls,200.0,4.0,100.0,"Biryani,Chinese,Mughlai,Arabian",Old Madras Road,49
32566,Khairtabad,Hyderabad,Salt & Pepper-The Central Court Hotel,250.0,2.9,80.0,"North Indian,Chinese,Continental,Seafood",Lakdikapul Main Road,44
32576,Bkc,Mumbai,Starbucks Coffee,400.0,4.2,100.0,"Beverages,Ice Cream",Kurla Complex,39
32611,College Square,Kolkata,Bindass Food Plaza,200.0,4.5,20.0,"Indian,Chinese,Tandoor",Near Goenka College,36
32709,Bandra East,Mumbai,Garam Masala Rest-O-Bar,500.0,3.9,20.0,"Chinese,North Indian,Biryani",Bandra East,47
32713,Adikmet,Hyderabad,Rammy Fast Food,200.0,4.0,100.0,Fast Food,Adikmet Main Road,35
32724,Koregaon Park,Pune,The Burger House,300.0,4.0,100.0,"American,Fast Food",Koregaon Park,56
32725,Koregaon Park,Pune,China Park,250.0,4.0,50.0,Chinese,Koregaon Park,64
32734,Bn Reddy Nagar,Hyderabad,N Village,700.0,4.0,500.0,"North Indian,Chinese,South Indian,Biryani",Sn Reddy Nagar,60
32775,Chembur,Mumbai,Pizza Caprina,600.0,4.0,500.0,"Pizzas,Fast Food",Chembur,47
32840,Powai,Mumbai,Aamchi Mumbai Snacks,200.0,4.2,100.0,Fast Food,Chandivali,46
32842,Chembur,Mumbai,Belly Darbar,400.0,4.3,50.0,North Indian  Chinese  Biryani  Kebabs  Punjabi  Desserts  Indian  Asian  Pizzas  Thai  Jain,Near Ashish Cinema,62
32858,Sector 9 Rohini,Delhi,Wong'S Kitchen,250.0,3.8,500.0,"Chinese,Fast Food,Asian",Sector- 9,37
32902,Aundh,Pune,Grill Royale,450.0,2.9,80.0,North Indian,Aundh,69
32907,Banjara Hills,Hyderabad,Fitmeals,500.0,4.2,100.0,Continental  Lebanese,Devera Konda Green Valley,67
32911,Indiranagar,Bangalore,Salt Mango Tree,300.0,4.2,100.0,"Kerala,South Indian,Seafood,Biryani,Indian",Indiranagar,54
32960,Entally,Kolkata,Zafran,250.0,4.3,100.0,"Mughlai,Biryani,Kebabs",Near Aspiration Classes,43
33026,Koregaon Park,Pune,Buddha Paradise,250.0,4.6,50.0,"South Indian,Fast Food,Chinese",Koregaon Park,49
33093,Paikpara,Kolkata,Ice & Spice,300.0,3.9,100.0,"Indian,Chinese,Biryani,North Indian,Combo,Beverages,Desserts",Near Satyanarayan Mistana Bhandar,66
33127,Kavadiguda,Hyderabad,Star Hotel,300.0,3.4,1000.0,"Hyderabadi,Mughlai,Biryani",Kavadiguda,41
33207,George Town,Chennai,Pizza Square (Mint 2),500.0,2.9,80.0,"American,Pizzas",Same As Cake Square Bazaar Road,50
33212,Chembur,Mumbai,The J,300.0,4.4,100.0,"American,Fast Food,Snacks,Desserts",Chembur,45
33237,Somajiguda,Hyderabad,Kathmandu Momo,150.0,4.4,100.0,Fast Food,Raj Bhavan Road,59
33253,Ashok Nagar,Bangalore,Happy Belly Bakes- Cakes And Desserts,350.0,4.7,100.0,"Desserts,Bakery,Beverages",Primrose Road,37
33290,Nungambakkam,Chennai,The Table,350.0,4.5,50.0,Desserts,Nungambakkam,55
33434,Nungambakkam,Chennai,Ponnusamy Hotels,300.0,4.0,100.0,"Tandoor,Indian,Mughlai",Jaganthan Road,54
33456,Selimpur,Kolkata,Tandoor Park,600.0,4.4,1000.0,"Indian,Tandoor,Chinese",Opp Domino'S Pizza,79
33457,Purasaiwakkam,Chennai,Buhari,600.0,3.8,1000.0,"Biryani,North Indian,Chinese,South Indian,Arabian",Purasawalkam - Buhari,34
33514,Dum Dum,Kolkata,Farest Kitchen,250.0,3.7,20.0,Chinese,Near Anjali Sarees Showroon (Dum Dum),86
33525,Sheela Vihar Colony,Pune,Nagpur Saoji,300.0,2.9,80.0,Maharashtrian,Erandwane,48
